timestamp,user_id,protocol,src_port,dst_port,length
2025-06-25 16:45:00+06:00,19,TCP (ACK),47342,443,40
2025-06-25 16:45:00+06:00,35,TCP (ACK),43638,443,64
2025-06-25 16:45:00+06:00,222,UDP,37054,443,63
2025-06-25 16:45:00+06:00,222,TCP (ACK),53090,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53092,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53092,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53090,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53094,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53094,443,52
2025-06-25 16:45:00+06:00,118,UDP,42202,443,140
2025-06-25 16:45:00+06:00,85,UDP,23262,10008,100
2025-06-25 16:45:00+06:00,85,UDP,23262,10008,95
2025-06-25 16:45:00+06:00,110,UDP,36932,443,63
2025-06-25 16:45:00+06:00,236,UDP,42706,443,73
2025-06-25 16:45:00+06:00,207,TCP (ACK),34114,5222,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45476,443,52
2025-06-25 16:45:00+06:00,197,UDP,46734,27041,181
2025-06-25 16:45:00+06:00,140,TCP (ACK),58484,443,40
2025-06-25 16:45:00+06:00,140,TCP (ACK),58484,443,52
2025-06-25 16:45:00+06:00,140,TCP (ACK),58484,443,40
2025-06-25 16:45:00+06:00,140,TCP (ACK),58484,443,52
2025-06-25 16:45:00+06:00,158,UDP,37514,15290,981
2025-06-25 16:45:00+06:00,140,TCP (ACK),58484,443,40
2025-06-25 16:45:00+06:00,140,TCP (ACK),58484,443,52
2025-06-25 16:45:00+06:00,140,TCP (ACK),58484,443,40
2025-06-25 16:45:00+06:00,140,TCP (ACK),58484,443,52
2025-06-25 16:45:00+06:00,109,"TCP (ACK,PSH)",37614,443,622
2025-06-25 16:45:00+06:00,85,UDP,42250,443,1246
2025-06-25 16:45:00+06:00,170,"TCP (ACK,PSH)",7123,443,105
2025-06-25 16:45:00+06:00,69,UDP,55314,443,60
2025-06-25 16:45:00+06:00,69,UDP,54638,443,61
2025-06-25 16:45:00+06:00,174,UDP,53095,443,64
2025-06-25 16:45:00+06:00,207,"TCP (ACK,PSH)",34114,5222,81
2025-06-25 16:45:00+06:00,60,TCP (ACK),48798,443,64
2025-06-25 16:45:00+06:00,60,TCP (ACK),45470,443,64
2025-06-25 16:45:00+06:00,257,UDP,37322,443,1260
2025-06-25 16:45:00+06:00,149,TCP (RST),49202,443,40
2025-06-25 16:45:00+06:00,217,TCP (ACK),58722,443,52
2025-06-25 16:45:00+06:00,210,UDP,41570,443,63
2025-06-25 16:45:00+06:00,253,TCP (ACK),60926,443,64
2025-06-25 16:45:00+06:00,103,UDP,47697,443,59
2025-06-25 16:45:00+06:00,244,TCP (ACK),34484,443,40
2025-06-25 16:45:00+06:00,85,UDP,42250,443,1246
2025-06-25 16:45:00+06:00,198,UDP,40910,443,108
2025-06-25 16:45:00+06:00,85,UDP,42250,443,621
2025-06-25 16:45:00+06:00,110,UDP,36932,443,63
2025-06-25 16:45:00+06:00,225,UDP,52858,443,76
2025-06-25 16:45:00+06:00,141,TCP (ACK),52552,443,40
2025-06-25 16:45:00+06:00,75,TCP (ACK),53642,443,40
2025-06-25 16:45:00+06:00,194,TCP (ACK),53974,25026,52
2025-06-25 16:45:00+06:00,194,TCP (ACK),36430,443,52
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,154,TCP (ACK),45154,443,80
2025-06-25 16:45:00+06:00,59,UDP,56519,443,140
2025-06-25 16:45:00+06:00,257,UDP,37322,443,1260
2025-06-25 16:45:00+06:00,85,UDP,42250,443,1246
2025-06-25 16:45:00+06:00,85,UDP,42250,443,621
2025-06-25 16:45:00+06:00,73,UDP,47320,443,108
2025-06-25 16:45:00+06:00,73,UDP,47320,443,140
2025-06-25 16:45:00+06:00,76,UDP,58124,443,140
2025-06-25 16:45:00+06:00,76,UDP,58124,443,140
2025-06-25 16:45:00+06:00,155,UDP,47870,443,151
2025-06-25 16:45:00+06:00,141,TCP (ACK),52552,443,40
2025-06-25 16:45:00+06:00,203,TCP (ACK),52870,443,64
2025-06-25 16:45:00+06:00,69,UDP,55314,443,60
2025-06-25 16:45:00+06:00,251,"TCP (ACK,PSH)",41326,443,91
2025-06-25 16:45:00+06:00,71,UDP,49890,9429,64
2025-06-25 16:45:00+06:00,109,UDP,47920,443,65
2025-06-25 16:45:00+06:00,109,TCP (ACK),37614,443,52
2025-06-25 16:45:00+06:00,109,TCP (ACK),48334,443,40
2025-06-25 16:45:00+06:00,71,UDP,49890,9429,1114
2025-06-25 16:45:00+06:00,85,UDP,42250,443,1246
2025-06-25 16:45:00+06:00,85,UDP,42250,443,1246
2025-06-25 16:45:00+06:00,138,UDP,57393,16856,1196
2025-06-25 16:45:00+06:00,138,UDP,57393,16856,1103
2025-06-25 16:45:00+06:00,85,UDP,42250,443,1246
2025-06-25 16:45:00+06:00,85,UDP,42250,443,621
2025-06-25 16:45:00+06:00,85,UDP,42250,443,1246
2025-06-25 16:45:00+06:00,159,TCP (ACK),42654,443,52
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1085
2025-06-25 16:45:00+06:00,116,UDP,55114,443,62
2025-06-25 16:45:00+06:00,116,UDP,55114,443,62
2025-06-25 16:45:00+06:00,140,TCP (ACK),58484,443,40
2025-06-25 16:45:00+06:00,140,TCP (ACK),58484,443,52
2025-06-25 16:45:00+06:00,210,UDP,41570,443,63
2025-06-25 16:45:00+06:00,103,UDP,47697,443,59
2025-06-25 16:45:00+06:00,253,TCP (ACK),60926,443,52
2025-06-25 16:45:00+06:00,103,TCP (ACK),42522,443,52
2025-06-25 16:45:00+06:00,83,UDP,36956,443,60
2025-06-25 16:45:00+06:00,71,UDP,49890,9429,1034
2025-06-25 16:45:00+06:00,71,UDP,49890,9429,1011
2025-06-25 16:45:00+06:00,12,UDP,39686,443,140
2025-06-25 16:45:00+06:00,138,UDP,57393,16856,1059
2025-06-25 16:45:00+06:00,138,UDP,57393,16856,992
2025-06-25 16:45:00+06:00,42,UDP,33699,443,62
2025-06-25 16:45:00+06:00,42,UDP,33699,443,67
2025-06-25 16:45:00+06:00,199,UDP,59751,443,61
2025-06-25 16:45:00+06:00,16,UDP,33368,443,61
2025-06-25 16:45:00+06:00,76,UDP,58124,443,140
2025-06-25 16:45:00+06:00,194,TCP (ACK),53974,25026,52
2025-06-25 16:45:00+06:00,194,TCP (ACK),36430,443,52
2025-06-25 16:45:00+06:00,205,TCP (ACK),42356,443,52
2025-06-25 16:45:00+06:00,118,UDP,42202,443,140
2025-06-25 16:45:00+06:00,71,UDP,49890,9429,980
2025-06-25 16:45:00+06:00,71,UDP,49890,9429,1002
2025-06-25 16:45:00+06:00,71,UDP,49890,9429,1128
2025-06-25 16:45:00+06:00,138,UDP,57393,16856,941
2025-06-25 16:45:00+06:00,221,UDP,58122,443,57
2025-06-25 16:45:00+06:00,141,TCP (ACK),52552,443,40
2025-06-25 16:45:00+06:00,155,UDP,47870,443,151
2025-06-25 16:45:00+06:00,239,TCP (ACK),46942,9132,52
2025-06-25 16:45:00+06:00,75,TCP (ACK),53346,443,40
2025-06-25 16:45:00+06:00,154,TCP (ACK),45154,443,80
2025-06-25 16:45:00+06:00,151,UDP,39514,32493,1073
2025-06-25 16:45:00+06:00,210,UDP,51989,443,57
2025-06-25 16:45:00+06:00,144,UDP,45465,443,61
2025-06-25 16:45:00+06:00,141,TCP (ACK),52552,443,40
2025-06-25 16:45:00+06:00,16,UDP,50404,443,61
2025-06-25 16:45:00+06:00,141,TCP (ACK),52552,443,40
2025-06-25 16:45:00+06:00,155,UDP,47870,443,84
2025-06-25 16:45:00+06:00,141,TCP (ACK),52552,443,40
2025-06-25 16:45:00+06:00,194,TCP (ACK),53974,25026,52
2025-06-25 16:45:00+06:00,194,TCP (ACK),36430,443,52
2025-06-25 16:45:00+06:00,231,"TCP (ACK,PSH)",45866,443,291
2025-06-25 16:45:00+06:00,69,TCP (ACK),46360,443,52
2025-06-25 16:45:00+06:00,250,UDP,49450,3478,129
2025-06-25 16:45:00+06:00,212,UDP,33951,443,63
2025-06-25 16:45:00+06:00,212,UDP,33951,443,63
2025-06-25 16:45:00+06:00,159,TCP (ACK),42654,443,52
2025-06-25 16:45:00+06:00,141,UDP,57243,53,63
2025-06-25 16:45:00+06:00,155,UDP,47870,443,151
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,270,TCP (ACK),59912,443,52
2025-06-25 16:45:00+06:00,210,UDP,41570,443,62
2025-06-25 16:45:00+06:00,169,"TCP (ACK,PSH)",44692,443,445
2025-06-25 16:45:00+06:00,83,UDP,36548,10016,44
2025-06-25 16:45:00+06:00,194,TCP (ACK),45628,48754,52
2025-06-25 16:45:00+06:00,194,TCP (ACK),36430,443,52
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,20,UDP,44040,443,64
2025-06-25 16:45:00+06:00,214,TCP (ACK),42074,443,72
2025-06-25 16:45:00+06:00,174,UDP,53095,443,62
2025-06-25 16:45:00+06:00,269,UDP,40054,10015,85
2025-06-25 16:45:00+06:00,45,UDP,37351,443,63
2025-06-25 16:45:00+06:00,35,TCP (ACK),43678,443,72
2025-06-25 16:45:00+06:00,97,UDP,49018,4130,85
2025-06-25 16:45:00+06:00,84,TCP (ACK),40192,30027,52
2025-06-25 16:45:00+06:00,206,TCP (ACK),49408,443,52
2025-06-25 16:45:00+06:00,206,TCP (ACK),49408,443,52
2025-06-25 16:45:00+06:00,158,UDP,37514,15290,58
2025-06-25 16:45:00+06:00,199,UDP,59751,443,62
2025-06-25 16:45:00+06:00,18,UDP,51939,53,75
2025-06-25 16:45:00+06:00,200,UDP,49673,3158,74
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,68,UDP,38343,443,63
2025-06-25 16:45:00+06:00,115,UDP,56320,443,108
2025-06-25 16:45:00+06:00,23,UDP,37035,443,61
2025-06-25 16:45:00+06:00,23,UDP,37035,443,61
2025-06-25 16:45:00+06:00,83,UDP,36956,443,61
2025-06-25 16:45:00+06:00,69,UDP,55314,443,61
2025-06-25 16:45:00+06:00,12,UDP,39686,443,140
2025-06-25 16:45:00+06:00,149,"TCP (ACK,PSH)",54064,42158,90
2025-06-25 16:45:00+06:00,84,TCP (ACK),40192,30027,52
2025-06-25 16:45:00+06:00,187,UDP,47791,3478,152
2025-06-25 16:45:00+06:00,221,UDP,58122,443,57
2025-06-25 16:45:00+06:00,180,UDP,45610,59454,95
2025-06-25 16:45:00+06:00,75,UDP,33824,443,65
2025-06-25 16:45:00+06:00,75,UDP,33824,443,62
2025-06-25 16:45:00+06:00,23,UDP,37035,443,61
2025-06-25 16:45:00+06:00,19,TCP (ACK),47342,443,40
2025-06-25 16:45:00+06:00,35,TCP (ACK),43638,443,72
2025-06-25 16:45:00+06:00,138,TCP (ACK),51498,80,40
2025-06-25 16:45:00+06:00,206,TCP (ACK),49408,443,52
2025-06-25 16:45:00+06:00,240,UDP,53902,443,111
2025-06-25 16:45:00+06:00,194,TCP (ACK),36430,443,52
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1057
2025-06-25 16:45:00+06:00,86,UDP,40793,10018,86
2025-06-25 16:45:00+06:00,129,TCP (ACK),49356,443,52
2025-06-25 16:45:00+06:00,75,TCP (ACK),53346,443,40
2025-06-25 16:45:00+06:00,69,UDP,55314,443,60
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1057
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1057
2025-06-25 16:45:00+06:00,31,TCP (ACK),42534,443,40
2025-06-25 16:45:00+06:00,129,TCP (ACK),49356,443,52
2025-06-25 16:45:00+06:00,45,UDP,37351,443,64
2025-06-25 16:45:00+06:00,115,UDP,56320,443,108
2025-06-25 16:45:00+06:00,22,"TCP (ACK,PSH)",47980,853,211
2025-06-25 16:45:00+06:00,75,TCP (ACK),53346,443,40
2025-06-25 16:45:00+06:00,253,TCP (ACK),60926,443,52
2025-06-25 16:45:00+06:00,83,UDP,36548,10016,86
2025-06-25 16:45:00+06:00,35,TCP (ACK),43678,443,72
2025-06-25 16:45:00+06:00,258,UDP,8567,8740,106
2025-06-25 16:45:00+06:00,258,UDP,8567,8860,106
2025-06-25 16:45:00+06:00,258,UDP,8567,8511,122
2025-06-25 16:45:00+06:00,141,TCP (ACK),35736,443,40
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1057
2025-06-25 16:45:00+06:00,251,TCP (ACK),41326,443,52
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1057
2025-06-25 16:45:00+06:00,152,"TCP (ACK,PSH)",43534,443,550
2025-06-25 16:45:00+06:00,174,UDP,53095,443,63
2025-06-25 16:45:00+06:00,45,UDP,37351,443,64
2025-06-25 16:45:00+06:00,129,TCP (ACK),49356,443,52
2025-06-25 16:45:00+06:00,129,TCP (ACK),49356,443,52
2025-06-25 16:45:00+06:00,22,TCP (ACK),60284,443,52
2025-06-25 16:45:00+06:00,22,TCP (ACK),60284,443,52
2025-06-25 16:45:00+06:00,210,UDP,41570,443,62
2025-06-25 16:45:00+06:00,23,UDP,37035,443,61
2025-06-25 16:45:00+06:00,263,TCP (ACK),36342,443,52
2025-06-25 16:45:00+06:00,74,UDP,56815,3478,1061
2025-06-25 16:45:00+06:00,53,UDP,44078,443,725
2025-06-25 16:45:00+06:00,53,"TCP (ACK,PSH)",58670,443,115
2025-06-25 16:45:00+06:00,221,UDP,59661,443,57
2025-06-25 16:45:00+06:00,16,UDP,33368,443,61
2025-06-25 16:45:00+06:00,16,UDP,50404,443,61
2025-06-25 16:45:00+06:00,194,TCP (ACK),36430,443,52
2025-06-25 16:45:00+06:00,141,TCP (ACK),35736,443,40
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,52
2025-06-25 16:45:00+06:00,230,UDP,38793,443,140
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1057
2025-06-25 16:45:00+06:00,12,UDP,39686,443,140
2025-06-25 16:45:00+06:00,71,UDP,44312,443,57
2025-06-25 16:45:00+06:00,258,UDP,8567,8843,126
2025-06-25 16:45:00+06:00,74,UDP,56815,3478,1061
2025-06-25 16:45:00+06:00,221,UDP,58122,443,57
2025-06-25 16:45:00+06:00,238,UDP,1225,3268,1052
2025-06-25 16:45:00+06:00,75,TCP (ACK),53642,443,40
2025-06-25 16:45:00+06:00,116,UDP,55114,443,62
2025-06-25 16:45:00+06:00,19,TCP (ACK),47342,443,40
2025-06-25 16:45:00+06:00,83,UDP,36956,443,61
2025-06-25 16:45:00+06:00,60,TCP (ACK),45470,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),48798,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45460,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45480,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45470,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),48798,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45476,443,52
2025-06-25 16:45:00+06:00,74,UDP,56815,3478,1048
2025-06-25 16:45:00+06:00,258,UDP,8567,8860,122
2025-06-25 16:45:00+06:00,212,UDP,33951,443,64
2025-06-25 16:45:00+06:00,69,UDP,55314,443,61
2025-06-25 16:45:00+06:00,60,TCP (ACK),45480,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),48824,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45470,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45460,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),48798,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),48798,443,52
2025-06-25 16:45:00+06:00,250,"TCP (ACK,PSH)",44748,5222,100
2025-06-25 16:45:00+06:00,60,TCP (ACK),45476,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),48830,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45480,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),48814,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),48814,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45476,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45460,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45460,443,52
2025-06-25 16:45:00+06:00,16,UDP,50404,443,61
2025-06-25 16:45:00+06:00,16,UDP,33368,443,61
2025-06-25 16:45:00+06:00,155,UDP,47870,443,84
2025-06-25 16:45:00+06:00,141,"TCP (ACK,PSH)",35754,443,623
2025-06-25 16:45:00+06:00,214,TCP (ACK),39934,443,80
2025-06-25 16:45:00+06:00,91,UDP,60766,443,65
2025-06-25 16:45:00+06:00,154,TCP (ACK),45154,443,80
2025-06-25 16:45:00+06:00,45,UDP,37351,443,63
2025-06-25 16:45:00+06:00,45,UDP,37351,443,63
2025-06-25 16:45:00+06:00,174,UDP,53095,443,62
2025-06-25 16:45:00+06:00,75,TCP (ACK),53346,443,52
2025-06-25 16:45:00+06:00,210,UDP,51989,443,57
2025-06-25 16:45:00+06:00,35,TCP (ACK),43678,443,72
2025-06-25 16:45:00+06:00,147,UDP,43606,4056,1378
2025-06-25 16:45:00+06:00,250,TCP (ACK),44748,5222,52
2025-06-25 16:45:00+06:00,212,UDP,52086,443,62
2025-06-25 16:45:00+06:00,76,UDP,58124,443,140
2025-06-25 16:45:00+06:00,76,UDP,58124,443,140
2025-06-25 16:45:00+06:00,141,TCP (ACK),35736,443,40
2025-06-25 16:45:00+06:00,214,TCP (ACK),45066,443,80
2025-06-25 16:45:00+06:00,141,TCP (ACK),35736,443,40
2025-06-25 16:45:00+06:00,151,UDP,39514,32493,1083
2025-06-25 16:45:00+06:00,91,UDP,60766,443,65
2025-06-25 16:45:00+06:00,75,TCP (ACK),53346,443,60
2025-06-25 16:45:00+06:00,75,TCP (ACK),53641,443,40
2025-06-25 16:45:00+06:00,71,UDP,44312,443,57
2025-06-25 16:45:00+06:00,158,UDP,42875,443,299
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,40
2025-06-25 16:45:00+06:00,68,UDP,38343,443,64
2025-06-25 16:45:00+06:00,179,TCP (ACK),32955,39699,52
2025-06-25 16:45:00+06:00,85,UDP,42250,443,1246
2025-06-25 16:45:00+06:00,75,UDP,33824,443,67
2025-06-25 16:45:00+06:00,210,UDP,41570,443,63
2025-06-25 16:45:00+06:00,83,UDP,36956,443,61
2025-06-25 16:45:00+06:00,35,TCP (ACK),43678,443,72
2025-06-25 16:45:00+06:00,169,TCP (ACK),44698,443,52
2025-06-25 16:45:00+06:00,138,TCP (ACK),51498,80,40
2025-06-25 16:45:00+06:00,60,TCP (ACK),48798,443,52
2025-06-25 16:45:00+06:00,60,TCP (ACK),45476,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53090,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53094,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53094,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53090,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53096,443,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53096,443,52
2025-06-25 16:45:00+06:00,75,TCP (ACK),53641,443,52
2025-06-25 16:45:00+06:00,253,TCP (ACK),60926,443,52
2025-06-25 16:45:00+06:00,75,TCP (ACK),53641,443,52
2025-06-25 16:45:00+06:00,69,UDP,55314,443,61
2025-06-25 16:45:00+06:00,202,UDP,34799,7241,1152
2025-06-25 16:45:00+06:00,202,UDP,34799,7241,1057
2025-06-25 16:45:00+06:00,265,UDP,56791,443,67
2025-06-25 16:45:00+06:00,60,TCP (ACK),48824,443,52
2025-06-25 16:45:00+06:00,112,"TCP (ACK,PSH)",40846,443,76
2025-06-25 16:45:00+06:00,222,TCP (ACK),53090,443,52
2025-06-25 16:45:00+06:00,222,UDP,37054,443,62
2025-06-25 16:45:00+06:00,222,UDP,49765,443,63
2025-06-25 16:45:00+06:00,16,UDP,33368,443,61
2025-06-25 16:45:00+06:00,229,"TCP (ACK,PSH)",34782,443,91
2025-06-25 16:45:00+06:00,72,UDP,60004,443,524
2025-06-25 16:45:00+06:00,194,"TCP (ACK,PSH)",26280,5229,102
2025-06-25 16:45:00+06:00,239,TCP (ACK),46942,9132,52
2025-06-25 16:45:00+06:00,164,UDP,38951,5521,30
2025-06-25 16:45:00+06:00,130,TCP (ACK),33156,443,64
2025-06-25 16:45:00+06:00,194,TCP (ACK),36430,443,52
2025-06-25 16:45:00+06:00,76,UDP,58124,443,140
2025-06-25 16:45:00+06:00,76,UDP,58124,443,140
2025-06-25 16:45:00+06:00,44,UDP,38169,443,68
2025-06-25 16:45:00+06:00,117,TCP (ACK),44038,443,40
2025-06-25 16:45:00+06:00,75,TCP (ACK),53642,443,52
2025-06-25 16:45:00+06:00,265,UDP,56791,443,62
2025-06-25 16:45:00+06:00,149,TCP (ACK),54064,42158,52
2025-06-25 16:45:00+06:00,149,TCP (ACK),54064,42158,40
2025-06-25 16:45:00+06:00,149,TCP (ACK),54064,42158,52
2025-06-25 16:45:00+06:00,149,TCP (ACK),54064,42158,40
2025-06-25 16:45:00+06:00,71,UDP,44312,443,57
2025-06-25 16:45:00+06:00,71,UDP,49890,9429,67
2025-06-25 16:45:00+06:00,212,UDP,33951,443,64
2025-06-25 16:45:00+06:00,160,UDP,46762,443,63
2025-06-25 16:45:00+06:00,83,UDP,36956,443,61
2025-06-25 16:45:00+06:00,75,TCP (ACK),53642,443,52
2025-06-25 16:45:00+06:00,75,TCP (ACK),53641,443,52
2025-06-25 16:45:00+06:00,183,UDP,47733,27778,249
2025-06-25 16:45:00+06:00,69,UDP,55314,443,61
2025-06-25 16:45:00+06:00,222,TCP (ACK),53094,443,52
2025-06-25 16:45:00+06:00,236,UDP,42706,443,73
2025-06-25 16:45:00+06:00,194,TCP (ACK),36430,443,52
2025-06-25 16:45:00+06:00,155,UDP,47870,443,151
2025-06-25 16:45:00+06:00,231,TCP (ACK),47628,443,52
2025-06-25 16:45:00+06:00,141,TCP (ACK),35736,443,40
2025-06-25 16:45:00+06:00,103,TCP (ACK),40206,443,40
2025-06-25 16:45:00+06:00,86,UDP,40793,10018,48
2025-06-25 16:45:00+06:00,174,UDP,53095,443,63
2025-06-25 16:45:00+06:00,210,UDP,51989,443,57
2025-06-25 16:45:00+06:00,141,TCP (ACK),35736,443,40
2025-06-25 16:45:00+06:00,73,UDP,47320,443,140
2025-06-25 16:45:00+06:00,73,UDP,47320,443,76
2025-06-25 16:45:00+06:00,257,UDP,37322,443,76
2025-06-25 16:45:00+06:00,257,UDP,45604,443,108
2025-06-25 16:45:00+06:00,141,TCP (ACK),35736,443,40
2025-06-25 16:45:00+06:00,214,TCP (ACK),45066,443,80
2025-06-25 16:45:00+06:00,110,UDP,36932,443,62
2025-06-25 16:45:00+06:00,45,UDP,37351,443,63
2025-06-25 16:45:00+06:00,154,UDP,47108,443,64
2025-06-25 16:45:00+06:00,75,TCP (ACK),53642,443,52
2025-06-25 16:45:00+06:00,19,TCP (ACK),47342,443,40
2025-06-25 16:45:00+06:00,138,TCP (ACK),51498,80,40
2025-06-25 16:45:00+06:00,147,UDP,43606,4056,550
2025-06-25 16:45:00+06:00,15,UDP,46116,10966,1059
2025-06-25 16:45:00+06:00,15,UDP,46116,10966,1059
2025-06-25 16:45:00+06:00,187,UDP,47791,3478,66
2025-06-25 16:45:00+06:00,71,UDP,44312,443,70
2025-06-25 16:45:00+06:00,112,"TCP (ACK,FIN)",40846,443,52
2025-06-25 16:45:00+06:00,94,UDP,37437,443,1278
2025-06-25 16:45:00+06:00,72,UDP,60004,443,108
2025-06-25 16:45:00+06:00,126,UDP,58124,443,1095
2025-06-25 16:45:00+06:00,20,UDP,37097,443,65
2025-06-25 16:45:00+06:00,15,UDP,46116,10966,1059
2025-06-25 16:45:00+06:00,250,UDP,49450,3478,135
2025-06-25 16:45:00+06:00,254,"TCP (ACK,PSH)",48696,443,102
2025-06-25 16:45:00+06:00,194,TCP (ACK),36430,443,52
2025-06-25 16:45:00+06:00,126,UDP,58124,443,352
2025-06-25 16:45:00+06:00,231,TCP (ACK),45866,443,64
2025-06-25 16:45:00+06:00,155,UDP,47870,443,151
2025-06-25 16:45:00+06:00,45,UDP,37351,443,68
2025-06-25 16:45:00+06:00,103,"TCP (ACK,PSH)",40848,443,1034
2025-06-25 16:45:00+06:00,33,UDP,43875,443,66
2025-06-25 16:45:00+06:00,33,UDP,43875,443,67
2025-06-25 16:45:00+06:00,69,UDP,55314,443,61
2025-06-25 16:45:00+06:00,15,UDP,46116,10966,1000
2025-06-25 16:45:00+06:00,149,TCP (ACK),54064,42158,52
2025-06-25 16:45:00+06:00,187,UDP,47791,3478,154
2025-06-25 16:45:00+06:00,91,UDP,60766,443,63
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,40
2025-06-25 16:45:00+06:00,91,UDP,60766,443,64
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,52
2025-06-25 16:45:00+06:00,91,UDP,60766,443,63
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,40
2025-06-25 16:45:00+06:00,91,UDP,60766,443,63
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,52
2025-06-25 16:45:00+06:00,174,UDP,53095,443,64
2025-06-25 16:45:00+06:00,75,TCP (ACK),53641,443,60
2025-06-25 16:45:00+06:00,253,TCP (ACK),60926,443,52
2025-06-25 16:45:00+06:00,33,"TCP (ACK,PSH)",40598,443,1305
2025-06-25 16:45:00+06:00,116,UDP,55114,443,62
2025-06-25 16:45:00+06:00,149,TCP (ACK),54064,42158,52
2025-06-25 16:45:00+06:00,222,TCP (ACK),53092,443,52
2025-06-25 16:45:00+06:00,222,UDP,49765,443,63
2025-06-25 16:45:00+06:00,221,UDP,59661,443,57
2025-06-25 16:45:00+06:00,221,UDP,58122,443,57
2025-06-25 16:45:00+06:00,141,TCP (ACK),35736,443,40
2025-06-25 16:45:00+06:00,73,UDP,47320,443,140
2025-06-25 16:45:00+06:00,151,UDP,39514,32493,1085
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,40
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,40
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,52
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,40
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,52
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,40
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,40
2025-06-25 16:45:00+06:00,154,UDP,46631,443,1206
2025-06-25 16:45:00+06:00,115,UDP,56320,443,140
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,40
2025-06-25 16:45:00+06:00,51,TCP (ACK),42380,42154,52
2025-06-25 16:45:00+06:00,75,TCP (ACK),53642,443,52
2025-06-25 16:45:00+06:00,33,TCP (ACK),40598,443,1452
2025-06-25 16:45:00+06:00,71,UDP,44312,443,57
2025-06-25 16:45:00+06:00,16,UDP,50404,443,61
2025-06-25 16:45:00+06:00,16,UDP,33368,443,61
2025-06-25 16:45:00+06:00,141,TCP (ACK),35754,443,40
2025-06-25 16:45:00+06:00,110,UDP,44231,443,68
